"","year","state_abb","m_prism_ppt","m_prism_tavg","decade","fips"
"494","1994","IN",86.4353512141587,16.3121824283575,"1990_1999","18"
"495","1995","IN",91.8612572203474,18.0222931351775,"1990_1999","18"
"496","1996","IN",114.964157638114,17.1299365688612,"1990_1999","18"
"497","1997","IN",85.3631038246087,16.5049036082388,"1990_1999","18"
"498","1998","IN",103.821953907736,17.3081349762884,"1990_1999","18"
"499","1999","IN",66.7257893332702,17.1389410324549,"1990_1999","18"
"500","2000","IN",94.9947595325318,16.4627797213426,"2000_2009","18"
"501","2001","IN",110.419422711678,17.0591281726858,"2000_2009","18"
"502","2002","IN",99.4419255111577,18.4232830127143,"2000_2009","18"
"503","2003","IN",121.377487998962,16.089283943861,"2000_2009","18"
"504","2004","IN",101.771275565781,15.453020640229,"2000_2009","18"
"505","2005","IN",85.3948552139008,17.2358502923156,"2000_2009","18"
"506","2006","IN",109.790340845422,16.2758552847904,"2000_2009","18"
"507","2007","IN",86.1900294921731,17.5828097571229,"2000_2009","18"
"508","2008","IN",101.796944987344,17.6116427203202,"2000_2009","18"
"509","2009","IN",108.892763146674,15.879237818932,"2000_2009","18"
"510","2010","IN",91.6955115842978,17.7409987318605,"2010_2019","18"
"511","2011","IN",130.253387773399,16.9969441684829,"2010_2019","18"
"512","2012","IN",77.1598456508005,17.787286264879,"2010_2019","18"
"513","2013","IN",106.427561549208,17.8458754762733,"2010_2019","18"
"514","2014","IN",115.223236604588,17.5046094019466,"2010_2019","18"
"515","2015","IN",117.3215725935,15.6641624050549,"2010_2019","18"
"516","2016","IN",105.677688069362,16.4671904547921,"2010_2019","18"
"517","2017","IN",115.586971982341,15.4827912270559,"2010_2019","18"
"518","2018","IN",112.400084239179,18.6238399659621,"2010_2019","18"
"519","2019","IN",115.472524432739,18.505874666709,"2010_2019","18"
"520","2020","IN",92.1577981923326,15.2547773969009,"2010_2019","18"
"521","1981","KS",83.9072335982886,18.2562791200948,"1980_1989","20"
"522","1982","KS",77.5268970343445,18.9939075035992,"1980_1989","20"
"523","1983","KS",64.0033867038704,17.8303886231124,"1980_1989","20"
"524","1984","KS",68.1994978089367,19.0887032422566,"1980_1989","20"
"525","1985","KS",85.821897653535,17.9835798508038,"1980_1989","20"
"526","1986","KS",86.4158164436667,18.79669565452,"1980_1989","20"
"527","1987","KS",72.1554076952886,18.1545249832535,"1980_1989","20"
"528","1988","KS",55.3292413334813,19.8657663749224,"1980_1989","20"
"529","1989","KS",82.1160882141631,19.0385342644274,"1980_1989","20"
"530","1990","KS",66.7897007276667,17.0693593298123,"1990_1999","20"
"531","1991","KS",57.994764541298,20.4151534013396,"1990_1999","20"
"532","1992","KS",81.7674178893652,17.1522991263519,"1990_1999","20"
"533","1993","KS",109.984129420667,18.3042505268321,"1990_1999","20"
"534","1994","KS",67.1271695849165,18.0484530779266,"1990_1999","20"
"535","1995","KS",90.084318853623,18.5294137428299,"1990_1999","20"
"536","1996","KS",90.8593869618006,19.0643545376569,"1990_1999","20"
"537","1997","KS",86.2094087480416,18.7455723025386,"1990_1999","20"
"538","1998","KS",83.1364891463201,18.9202989398752,"1990_1999","20"
"539","1999","KS",77.8390771290917,18.0210265226135,"1990_1999","20"
"540","2000","KS",66.6440999981107,18.8758468568267,"2000_2009","20"
"541","2001","KS",67.5906603672222,19.0000839721974,"2000_2009","20"
"542","2002","KS",74.6176535056352,19.7761846770026,"2000_2009","20"
"543","2003","KS",74.9886194052936,19.738962867517,"2000_2009","20"
"544","2004","KS",84.1399923807773,16.79454415988,"2000_2009","20"
"545","2005","KS",89.6371114374414,20.1361686108321,"2000_2009","20"
"546","2006","KS",73.8243847742747,20.2213199519693,"2000_2009","20"
"547","2007","KS",95.1809332321182,18.84741685695,"2000_2009","20"
"548","2008","KS",107.210333821092,18.7907679624211,"2000_2009","20"
"549","2009","KS",93.0215848276729,16.8123279871519,"2000_2009","20"
"550","2010","KS",86.8766218252927,20.6877904535413,"2010_2019","20"
"551","2011","KS",63.8446983781606,20.5389674878845,"2010_2019","20"
"552","2012","KS",55.0280300614761,19.8513879007926,"2010_2019","20"
"553","2013","KS",89.7440493061145,19.2441242725559,"2010_2019","20"
"554","2014","KS",83.9747043435628,19.7419274974499,"2010_2019","20"
"555","2015","KS",94.4249273630955,18.836768534628,"2010_2019","20"
"556","2016","KS",88.232270419321,18.0996019851662,"2010_2019","20"
"557","2017","KS",81.732750553999,17.17636125757,"2010_2019","20"
"558","2018","KS",104.165694154639,19.8277299379209,"2010_2019","20"
"559","2019","KS",115.277204129022,19.312648496837,"2010_2019","20"
"560","2020","KS",65.0204091031022,16.6053614611064,"2010_2019","20"
"561","1981","KY",106.419421013635,18.2354179209322,"1980_1989","21"
"562","1982","KY",104.037973662972,15.9809400497137,"1980_1989","21"
"563","1983","KY",116.665679564838,17.3151409290558,"1980_1989","21"
"564","1984","KY",123.205635055444,16.8860895807831,"1980_1989","21"
"565","1985","KY",107.3239010739,18.0249254123314,"1980_1989","21"
"566","1986","KY",91.8398371271838,17.8372781050433,"1980_1989","21"
"567","1987","KY",72.2211679806835,17.7451538653106,"1980_1989","21"
"568","1988","KY",92.7762265995676,17.018846570823,"1980_1989","21"
"569","1989","KY",106.338979232833,16.8207032165157,"1980_1989","21"
"570","1990","KY",103.867280611982,15.2502621041211,"1990_1999","21"
"571","1991","KY",82.1650570448175,18.0801745423376,"1990_1999","21"
"572","1992","KY",96.2349820028599,16.4502312412686,"1990_1999","21"
"573","1993","KY",96.635824715408,16.7160086592587,"1990_1999","21"
"574","1994","KY",94.5188907156596,15.9945889617085,"1990_1999","21"
"575","1995","KY",107.673620138905,18.8101856792482,"1990_1999","21"
"576","1996","KY",124.42543490623,17.6135604263771,"1990_1999","21"
"577","1997","KY",108.766527277032,15.0940430355365,"1990_1999","21"
"578","1998","KY",99.6557433431812,15.771386404529,"1990_1999","21"
"579","1999","KY",65.8520162318046,19.2916951887365,"1990_1999","21"
"580","2000","KY",90.7023056510365,17.4231234746527,"2000_2009","21"
"581","2001","KY",107.386154274282,17.5130922679033,"2000_2009","21"
"582","2002","KY",126.889259771982,17.6381428860133,"2000_2009","21"
"583","2003","KY",123.302476133115,17.3234420988554,"2000_2009","21"
"584","2004","KY",122.804498593487,17.8137138694008,"2000_2009","21"
"585","2005","KY",89.3473215300601,16.2164451375482,"2000_2009","21"
"586","2006","KY",125.368047555579,16.0978343687578,"2000_2009","21"
"587","2007","KY",94.0933833385343,17.3302593571494,"2000_2009","21"
"588","2008","KY",98.6923936908714,16.9665829472883,"2000_2009","21"
"589","2009","KY",124.180594846514,17.1176581412282,"2000_2009","21"
"590","2010","KY",100.674674978437,18.5973427363615,"2010_2019","21"
"591","2011","KY",154.870259425311,17.9065908054069,"2010_2019","21"
"592","2012","KY",97.2352312968905,18.2601182193488,"2010_2019","21"
"593","2013","KY",131.290506492898,19.6313750717703,"2010_2019","21"
"594","2014","KY",109.799292471926,17.9844557983429,"2010_2019","21"
"595","2015","KY",144.05670586941,16.8375918951202,"2010_2019","21"
"596","2016","KY",115.818238464758,18.7326239805909,"2010_2019","21"
"597","2017","KY",111.391351086684,15.5707936839744,"2010_2019","21"
"598","2018","KY",144.114117743453,15.2807463306341,"2010_2019","21"
